order_item_id,order_id,product_id,quantity,unit_price
OI-0000104574,ORD-00034858,PROD-00008019,2,323.16
OI-0000104575,ORD-00034859,PROD-00008561,5,1191.28
OI-0000104576,ORD-00034859,PROD-00008388,1,420.65
OI-0000104577,ORD-00034859,PROD-00005450,4,1834.31
OI-0000104578,ORD-00034860,PROD-00001785,1,1916.92
OI-0000104579,ORD-00034860,PROD-00002597,4,1479.99
OI-0000104580,ORD-00034860,PROD-00000437,4,1754.49
OI-0000104581,ORD-00034861,PROD-00004983,5,1162.72
OI-0000104582,ORD-00034861,PROD-00002413,2,931.73
OI-0000104583,ORD-00034861,PROD-00000880,2,638.63
OI-0000104584,ORD-00034862,PROD-00009167,4,196.01
OI-0000104585,ORD-00034862,PROD-00005341,1,1293.33
OI-0000104586,ORD-00034862,PROD-00007004,5,221.31
OI-0000104587,ORD-00034863,PROD-00003775,5,129.43
OI-0000104588,ORD-00034863,PROD-00006490,3,410.4
OI-0000104589,ORD-00034863,PROD-00000732,5,1080.18
OI-0000104590,ORD-00034864,PROD-00006257,4,1860.15
OI-0000104591,ORD-00034864,PROD-00001992,2,1768.16
OI-0000104592,ORD-00034864,PROD-00007710,2,12.42
OI-0000104593,ORD-00034865,PROD-00006680,3,71.43
OI-0000104594,ORD-00034865,PROD-00003503,3,830.55
OI-0000104595,ORD-00034865,PROD-00000487,2,1661.34
OI-0000104596,ORD-00034866,PROD-00006118,1,391.85
OI-0000104597,ORD-00034866,PROD-00006863,2,1298.26
OI-0000104598,ORD-00034866,PROD-00001323,4,482.53
OI-0000104599,ORD-00034867,PROD-00009849,1,1941.92
OI-0000104600,ORD-00034867,PROD-00008984,1,1014.87
OI-0000104601,ORD-00034867,PROD-00008759,3,1146.45
OI-0000104602,ORD-00034868,PROD-00006986,5,134.34
OI-0000104603,ORD-00034868,PROD-00007305,2,1103.06
OI-0000104604,ORD-00034868,PROD-00002279,1,1301.82
OI-0000104605,ORD-00034869,PROD-00008781,4,284.82
OI-0000104606,ORD-00034869,PROD-00009926,5,903.93
OI-0000104607,ORD-00034869,PROD-00009953,1,463.84
OI-0000104608,ORD-00034870,PROD-00002814,5,710.23
OI-0000104609,ORD-00034870,PROD-00000500,3,1442.94
OI-0000104610,ORD-00034870,PROD-00003328,4,1584.7
OI-0000104611,ORD-00034871,PROD-00004844,1,1953.31
OI-0000104612,ORD-00034871,PROD-00001744,1,1302.37
OI-0000104613,ORD-00034871,PROD-00005950,2,1709.34
OI-0000104614,ORD-00034872,PROD-00003577,4,717.14
OI-0000104615,ORD-00034872,PROD-00008073,1,1969.7
OI-0000104616,ORD-00034872,PROD-00001829,4,114.83
OI-0000104617,ORD-00034873,PROD-00004926,3,436.64
OI-0000104618,ORD-00034873,PROD-00009241,2,944.03
OI-0000104619,ORD-00034873,PROD-00002850,2,1674.91
OI-0000104620,ORD-00034874,PROD-00005946,5,1903.26
OI-0000104621,ORD-00034874,PROD-00003489,1,868.53
OI-0000104622,ORD-00034874,PROD-00009973,1,1567.47
OI-0000104623,ORD-00034875,PROD-00003955,1,901.62
OI-0000104624,ORD-00034875,PROD-00008332,5,1778.22
OI-0000104625,ORD-00034875,PROD-00002930,3,1733.04
OI-0000104626,ORD-00034876,PROD-00001061,4,1222.77
OI-0000104627,ORD-00034876,PROD-00007007,2,1225.63
OI-0000104628,ORD-00034876,PROD-00000477,3,1113.09
OI-0000104629,ORD-00034877,PROD-00008545,4,1968.85
OI-0000104630,ORD-00034877,PROD-00000436,4,835.19
OI-0000104631,ORD-00034877,PROD-00005186,5,776.68
OI-0000104632,ORD-00034878,PROD-00004165,3,230.93
OI-0000104633,ORD-00034878,PROD-00000721,4,1210.75
OI-0000104634,ORD-00034878,PROD-00006091,2,1193.57
OI-0000104635,ORD-00034879,PROD-00001441,4,1513.58
OI-0000104636,ORD-00034879,PROD-00000085,5,56.93
OI-0000104637,ORD-00034879,PROD-00005446,1,676.54
OI-0000104638,ORD-00034880,PROD-00009291,5,842.0
OI-0000104639,ORD-00034880,PROD-00004611,1,1534.24
OI-0000104640,ORD-00034880,PROD-00000420,4,1861.01
OI-0000104641,ORD-00034881,PROD-00002736,3,1745.82
OI-0000104642,ORD-00034881,PROD-00009484,1,52.82
OI-0000104643,ORD-00034881,PROD-00000996,2,1445.24
OI-0000104644,ORD-00034882,PROD-00001322,1,166.9
OI-0000104645,ORD-00034882,PROD-00004082,3,1938.03
OI-0000104646,ORD-00034882,PROD-00002881,1,480.04
OI-0000104647,ORD-00034883,PROD-00003858,1,353.8
OI-0000104648,ORD-00034883,PROD-00005231,1,623.39
OI-0000104649,ORD-00034883,PROD-00009688,1,907.77
OI-0000104650,ORD-00034884,PROD-00000208,5,1067.94
OI-0000104651,ORD-00034884,PROD-00001611,5,789.17
OI-0000104652,ORD-00034884,PROD-00008217,1,309.86
OI-0000104653,ORD-00034885,PROD-00009137,3,1252.47
OI-0000104654,ORD-00034885,PROD-00006515,5,1800.21
OI-0000104655,ORD-00034885,PROD-00004692,1,1475.93
OI-0000104656,ORD-00034886,PROD-00006382,2,603.81
OI-0000104657,ORD-00034886,PROD-00001762,4,542.74
OI-0000104658,ORD-00034886,PROD-00000244,4,730.8
OI-0000104659,ORD-00034887,PROD-00007876,2,1952.26
OI-0000104660,ORD-00034887,PROD-00004663,4,1958.63
OI-0000104661,ORD-00034887,PROD-00006695,1,429.2
OI-0000104662,ORD-00034888,PROD-00008056,1,558.6
OI-0000104663,ORD-00034888,PROD-00002237,3,1360.23
OI-0000104664,ORD-00034888,PROD-00004128,1,682.85
OI-0000104665,ORD-00034889,PROD-00001253,3,1325.48
OI-0000104666,ORD-00034889,PROD-00006292,3,321.25
OI-0000104667,ORD-00034889,PROD-00006744,2,1293.49
OI-0000104668,ORD-00034890,PROD-00009302,5,753.77
OI-0000104669,ORD-00034890,PROD-00002674,1,861.52
OI-0000104670,ORD-00034890,PROD-00005409,3,1996.23
OI-0000104671,ORD-00034891,PROD-00008694,1,1367.08
OI-0000104672,ORD-00034891,PROD-00006967,1,146.28
OI-0000104673,ORD-00034891,PROD-00008459,2,447.6
OI-0000104674,ORD-00034892,PROD-00001962,3,982.9
OI-0000104675,ORD-00034892,PROD-00004728,5,49.1
OI-0000104676,ORD-00034892,PROD-00005708,1,587.48
OI-0000104677,ORD-00034893,PROD-00002597,4,1570.7
OI-0000104678,ORD-00034893,PROD-00005358,5,984.17
OI-0000104679,ORD-00034893,PROD-00001194,1,1733.93
OI-0000104680,ORD-00034894,PROD-00001884,3,1271.87
OI-0000104681,ORD-00034894,PROD-00002011,4,469.36
OI-0000104682,ORD-00034894,PROD-00009723,5,1624.49
OI-0000104683,ORD-00034895,PROD-00000338,3,292.3
OI-0000104684,ORD-00034895,PROD-00001467,5,1873.28
OI-0000104685,ORD-00034895,PROD-00006169,1,917.95
OI-0000104686,ORD-00034896,PROD-00001823,3,490.53
OI-0000104687,ORD-00034896,PROD-00005268,4,135.78
OI-0000104688,ORD-00034896,PROD-00000848,5,645.8
OI-0000104689,ORD-00034897,PROD-00002623,1,1495.27
OI-0000104690,ORD-00034897,PROD-00008446,4,470.84
OI-0000104691,ORD-00034897,PROD-00005282,2,1575.09
OI-0000104692,ORD-00034898,PROD-00003514,3,1612.4
OI-0000104693,ORD-00034898,PROD-00003562,2,1778.47
OI-0000104694,ORD-00034898,PROD-00006478,3,723.03
OI-0000104695,ORD-00034899,PROD-00003721,1,620.77
OI-0000104696,ORD-00034899,PROD-00001092,3,523.35
OI-0000104697,ORD-00034899,PROD-00001158,2,108.08
OI-0000104698,ORD-00034900,PROD-00002256,2,1905.99
OI-0000104699,ORD-00034900,PROD-00000071,3,528.57
OI-0000104700,ORD-00034900,PROD-00009318,4,571.84
OI-0000104701,ORD-00034901,PROD-00004152,3,1712.8
OI-0000104702,ORD-00034901,PROD-00007638,5,183.35
OI-0000104703,ORD-00034901,PROD-00004156,5,107.08
OI-0000104704,ORD-00034902,PROD-00002847,5,1925.28
OI-0000104705,ORD-00034902,PROD-00003545,1,1830.48
OI-0000104706,ORD-00034902,PROD-00002422,2,1028.42
OI-0000104707,ORD-00034903,PROD-00001067,2,1340.42
OI-0000104708,ORD-00034903,PROD-00005497,2,708.87
OI-0000104709,ORD-00034903,PROD-00008603,1,822.16
OI-0000104710,ORD-00034904,PROD-00000806,4,1567.75
OI-0000104711,ORD-00034904,PROD-00008706,1,685.83
OI-0000104712,ORD-00034904,PROD-00008378,3,317.34
OI-0000104713,ORD-00034905,PROD-00008373,3,217.02
OI-0000104714,ORD-00034905,PROD-00002032,3,110.83
OI-0000104715,ORD-00034905,PROD-00005614,2,1951.41
OI-0000104716,ORD-00034906,PROD-00007155,3,1612.36
OI-0000104717,ORD-00034906,PROD-00001137,3,801.32
OI-0000104718,ORD-00034906,PROD-00004292,4,1581.43
OI-0000104719,ORD-00034907,PROD-00009393,1,1407.46
OI-0000104720,ORD-00034907,PROD-00000178,4,1611.9
OI-0000104721,ORD-00034907,PROD-00002326,1,908.41
OI-0000104722,ORD-00034908,PROD-00006731,3,623.06
OI-0000104723,ORD-00034908,PROD-00004312,3,748.49
OI-0000104724,ORD-00034908,PROD-00004830,2,801.68
OI-0000104725,ORD-00034909,PROD-00004153,3,915.58
OI-0000104726,ORD-00034909,PROD-00005240,4,1241.74
OI-0000104727,ORD-00034909,PROD-00002675,1,209.48
OI-0000104728,ORD-00034910,PROD-00004149,3,559.37
OI-0000104729,ORD-00034910,PROD-00005716,5,1019.17
OI-0000104730,ORD-00034910,PROD-00001721,3,1530.39
OI-0000104731,ORD-00034911,PROD-00003344,1,1553.35
OI-0000104732,ORD-00034911,PROD-00009002,2,247.54
OI-0000104733,ORD-00034911,PROD-00001317,4,372.54
OI-0000104734,ORD-00034912,PROD-00001679,2,847.06
OI-0000104735,ORD-00034912,PROD-00008873,3,130.15
OI-0000104736,ORD-00034912,PROD-00001942,5,59.6
OI-0000104737,ORD-00034913,PROD-00009530,3,1888.53
OI-0000104738,ORD-00034913,PROD-00002730,5,681.33
OI-0000104739,ORD-00034913,PROD-00004125,5,404.98
OI-0000104740,ORD-00034914,PROD-00002821,5,121.59
OI-0000104741,ORD-00034914,PROD-00005046,2,1947.34
OI-0000104742,ORD-00034914,PROD-00004633,4,580.46
OI-0000104743,ORD-00034915,PROD-00009905,2,657.49
OI-0000104744,ORD-00034915,PROD-00009350,5,133.48
OI-0000104745,ORD-00034915,PROD-00009044,4,1066.08
OI-0000104746,ORD-00034916,PROD-00002735,1,149.57
OI-0000104747,ORD-00034916,PROD-00001171,1,1467.38
OI-0000104748,ORD-00034916,PROD-00001601,5,615.26
OI-0000104749,ORD-00034917,PROD-00005823,3,1300.59
OI-0000104750,ORD-00034917,PROD-00000352,4,1669.83
OI-0000104751,ORD-00034917,PROD-00002895,2,1153.55
OI-0000104752,ORD-00034918,PROD-00003065,1,467.36
OI-0000104753,ORD-00034918,PROD-00009231,4,1168.71
OI-0000104754,ORD-00034918,PROD-00005627,3,765.3
OI-0000104755,ORD-00034919,PROD-00005778,2,1083.78
OI-0000104756,ORD-00034919,PROD-00001326,5,1976.87
OI-0000104757,ORD-00034919,PROD-00009026,5,564.58
OI-0000104758,ORD-00034920,PROD-00007076,2,1903.53
OI-0000104759,ORD-00034920,PROD-00009365,5,968.89
OI-0000104760,ORD-00034920,PROD-00000433,5,651.81
OI-0000104761,ORD-00034921,PROD-00007362,5,1558.77
OI-0000104762,ORD-00034921,PROD-00003353,5,967.24
OI-0000104763,ORD-00034921,PROD-00003077,2,1925.03
OI-0000104764,ORD-00034922,PROD-00001591,3,1341.94
OI-0000104765,ORD-00034922,PROD-00007061,2,1141.61
OI-0000104766,ORD-00034922,PROD-00000705,3,739.82
OI-0000104767,ORD-00034923,PROD-00009197,2,1746.18
OI-0000104768,ORD-00034923,PROD-00000079,1,1322.38
OI-0000104769,ORD-00034923,PROD-00001109,5,831.24
OI-0000104770,ORD-00034924,PROD-00002556,4,1463.19
OI-0000104771,ORD-00034924,PROD-00003365,5,649.92
OI-0000104772,ORD-00034924,PROD-00001404,3,1498.11
OI-0000104773,ORD-00034925,PROD-00006441,1,1241.82
OI-0000104774,ORD-00034925,PROD-00006560,3,245.17
OI-0000104775,ORD-00034925,PROD-00000081,5,543.61
OI-0000104776,ORD-00034926,PROD-00007210,5,1236.36
OI-0000104777,ORD-00034926,PROD-00008355,1,1014.52
OI-0000104778,ORD-00034926,PROD-00008427,3,1926.71
OI-0000104779,ORD-00034927,PROD-00000465,1,1098.32
OI-0000104780,ORD-00034927,PROD-00009603,1,1172.13
OI-0000104781,ORD-00034927,PROD-00003625,2,933.94
OI-0000104782,ORD-00034928,PROD-00008729,5,1065.5
OI-0000104783,ORD-00034928,PROD-00000247,4,1630.42
OI-0000104784,ORD-00034928,PROD-00003057,4,1789.8
OI-0000104785,ORD-00034929,PROD-00002952,2,367.86
OI-0000104786,ORD-00034929,PROD-00001936,2,894.19
OI-0000104787,ORD-00034929,PROD-00009481,1,268.82
OI-0000104788,ORD-00034930,PROD-00008803,2,1558.48
OI-0000104789,ORD-00034930,PROD-00002749,2,1595.33
OI-0000104790,ORD-00034930,PROD-00009470,1,906.08
OI-0000104791,ORD-00034931,PROD-00006474,2,832.51
OI-0000104792,ORD-00034931,PROD-00002175,1,708.25
OI-0000104793,ORD-00034931,PROD-00003657,4,1898.47
OI-0000104794,ORD-00034932,PROD-00009405,3,716.93
OI-0000104795,ORD-00034932,PROD-00007845,2,573.47
OI-0000104796,ORD-00034932,PROD-00004583,1,90.65
OI-0000104797,ORD-00034933,PROD-00000698,5,429.7
OI-0000104798,ORD-00034933,PROD-00002510,5,1332.98
OI-0000104799,ORD-00034933,PROD-00004602,4,404.87
OI-0000104800,ORD-00034934,PROD-00000388,2,40.78
OI-0000104801,ORD-00034934,PROD-00008753,1,67.15
OI-0000104802,ORD-00034934,PROD-00002376,4,1952.42
OI-0000104803,ORD-00034935,PROD-00005105,5,1685.67
OI-0000104804,ORD-00034935,PROD-00008910,3,1361.29
OI-0000104805,ORD-00034935,PROD-00008563,1,1329.92
OI-0000104806,ORD-00034936,PROD-00009194,4,290.18
OI-0000104807,ORD-00034936,PROD-00001811,1,1877.32
OI-0000104808,ORD-00034936,PROD-00008237,4,1015.16
OI-0000104809,ORD-00034937,PROD-00008472,2,910.88
OI-0000104810,ORD-00034937,PROD-00008415,4,138.79
OI-0000104811,ORD-00034937,PROD-00009472,1,341.37
OI-0000104812,ORD-00034938,PROD-00001192,2,1712.52
OI-0000104813,ORD-00034938,PROD-00003335,1,514.27
OI-0000104814,ORD-00034938,PROD-00006804,4,1120.54
OI-0000104815,ORD-00034939,PROD-00005241,3,1007.14
OI-0000104816,ORD-00034939,PROD-00002368,1,1159.48
OI-0000104817,ORD-00034939,PROD-00007311,3,952.09
OI-0000104818,ORD-00034940,PROD-00009293,4,532.08
OI-0000104819,ORD-00034940,PROD-00001775,5,268.45
OI-0000104820,ORD-00034940,PROD-00002611,4,240.95
OI-0000104821,ORD-00034941,PROD-00005965,1,259.77
OI-0000104822,ORD-00034941,PROD-00007113,1,582.66
OI-0000104823,ORD-00034941,PROD-00005903,1,415.01
OI-0000104824,ORD-00034942,PROD-00002785,1,1245.75
OI-0000104825,ORD-00034942,PROD-00009572,3,991.83
OI-0000104826,ORD-00034942,PROD-00001840,2,490.14
OI-0000104827,ORD-00034943,PROD-00004256,4,1350.99
OI-0000104828,ORD-00034943,PROD-00000463,4,1112.42
OI-0000104829,ORD-00034943,PROD-00007499,3,1633.68
OI-0000104830,ORD-00034944,PROD-00008436,4,896.08
OI-0000104831,ORD-00034944,PROD-00004708,3,921.73
OI-0000104832,ORD-00034944,PROD-00007069,4,607.03
OI-0000104833,ORD-00034945,PROD-00000218,4,571.47
OI-0000104834,ORD-00034945,PROD-00009873,4,799.75
OI-0000104835,ORD-00034945,PROD-00008117,4,1247.08
OI-0000104836,ORD-00034946,PROD-00002901,3,1296.3
OI-0000104837,ORD-00034946,PROD-00008804,1,1853.61
OI-0000104838,ORD-00034946,PROD-00008129,4,744.04
OI-0000104839,ORD-00034947,PROD-00008929,3,647.02
OI-0000104840,ORD-00034947,PROD-00006753,3,1914.92
OI-0000104841,ORD-00034947,PROD-00005844,3,1329.41
OI-0000104842,ORD-00034948,PROD-00006156,3,1468.27
OI-0000104843,ORD-00034948,PROD-00004409,1,166.83
OI-0000104844,ORD-00034948,PROD-00005667,4,93.83
OI-0000104845,ORD-00034949,PROD-00008788,4,1309.52
OI-0000104846,ORD-00034949,PROD-00006220,5,332.2
OI-0000104847,ORD-00034949,PROD-00007904,3,822.77
OI-0000104848,ORD-00034950,PROD-00004381,1,157.32
OI-0000104849,ORD-00034950,PROD-00008408,2,1852.67
OI-0000104850,ORD-00034950,PROD-00009387,5,670.17
OI-0000104851,ORD-00034951,PROD-00005777,3,504.14
OI-0000104852,ORD-00034951,PROD-00009383,4,909.72
OI-0000104853,ORD-00034951,PROD-00001091,5,525.58
OI-0000104854,ORD-00034952,PROD-00001140,4,1547.72
OI-0000104855,ORD-00034952,PROD-00000510,4,1897.85
OI-0000104856,ORD-00034952,PROD-00000788,3,1981.24
OI-0000104857,ORD-00034953,PROD-00002541,3,289.27
OI-0000104858,ORD-00034953,PROD-00004736,2,1015.52
OI-0000104859,ORD-00034953,PROD-00008846,4,680.53
OI-0000104860,ORD-00034954,PROD-00004287,5,1003.73
OI-0000104861,ORD-00034954,PROD-00001910,5,456.66
OI-0000104862,ORD-00034954,PROD-00000695,4,1298.99
OI-0000104863,ORD-00034955,PROD-00004756,1,55.95
OI-0000104864,ORD-00034955,PROD-00005744,2,1476.35
OI-0000104865,ORD-00034955,PROD-00005173,5,1597.29
OI-0000104866,ORD-00034956,PROD-00005033,3,875.79
OI-0000104867,ORD-00034956,PROD-00005741,3,1601.68
OI-0000104868,ORD-00034956,PROD-00001988,3,578.73
OI-0000104869,ORD-00034957,PROD-00005941,3,16.97
OI-0000104870,ORD-00034957,PROD-00004948,1,813.12
OI-0000104871,ORD-00034957,PROD-00002139,3,1956.76
OI-0000104872,ORD-00034958,PROD-00002223,4,272.21
OI-0000104873,ORD-00034958,PROD-00004545,3,71.19
OI-0000104874,ORD-00034958,PROD-00008829,2,1891.54
OI-0000104875,ORD-00034959,PROD-00008985,2,1146.59
OI-0000104876,ORD-00034959,PROD-00001593,1,82.37
OI-0000104877,ORD-00034959,PROD-00005928,1,1216.15
OI-0000104878,ORD-00034960,PROD-00003132,2,1471.09
OI-0000104879,ORD-00034960,PROD-00000439,1,1029.75
OI-0000104880,ORD-00034960,PROD-00008673,5,484.45
OI-0000104881,ORD-00034961,PROD-00003799,4,1780.95
OI-0000104882,ORD-00034961,PROD-00005621,4,1076.7
OI-0000104883,ORD-00034961,PROD-00003516,1,1688.64
OI-0000104884,ORD-00034962,PROD-00002016,4,1737.6
OI-0000104885,ORD-00034962,PROD-00002527,3,920.7
OI-0000104886,ORD-00034962,PROD-00000113,2,639.98
OI-0000104887,ORD-00034963,PROD-00001269,4,564.09
OI-0000104888,ORD-00034963,PROD-00003854,5,1463.1
OI-0000104889,ORD-00034963,PROD-00009561,1,536.37
OI-0000104890,ORD-00034964,PROD-00004614,3,1261.21
OI-0000104891,ORD-00034964,PROD-00004884,3,1278.87
OI-0000104892,ORD-00034964,PROD-00009277,2,1177.96
OI-0000104893,ORD-00034965,PROD-00009652,2,25.44
OI-0000104894,ORD-00034965,PROD-00001514,4,936.89
OI-0000104895,ORD-00034965,PROD-00004995,2,1611.26
OI-0000104896,ORD-00034966,PROD-00007675,1,607.15
OI-0000104897,ORD-00034966,PROD-00002177,3,1041.92
OI-0000104898,ORD-00034966,PROD-00001984,2,981.89
OI-0000104899,ORD-00034967,PROD-00008741,1,1254.04
OI-0000104900,ORD-00034967,PROD-00002211,1,524.61
OI-0000104901,ORD-00034967,PROD-00006814,3,1923.94
OI-0000104902,ORD-00034968,PROD-00005932,4,991.5
OI-0000104903,ORD-00034968,PROD-00004065,4,815.36
OI-0000104904,ORD-00034968,PROD-00001804,1,1135.47
OI-0000104905,ORD-00034969,PROD-00000324,1,332.09
OI-0000104906,ORD-00034969,PROD-00004488,3,1888.68
OI-0000104907,ORD-00034969,PROD-00005028,4,1092.77
OI-0000104908,ORD-00034970,PROD-00009983,3,900.8
OI-0000104909,ORD-00034970,PROD-00009906,2,906.64
OI-0000104910,ORD-00034970,PROD-00003973,3,1669.6
OI-0000104911,ORD-00034971,PROD-00005698,5,928.1
OI-0000104912,ORD-00034971,PROD-00006301,5,353.6
OI-0000104913,ORD-00034971,PROD-00000936,2,388.72
OI-0000104914,ORD-00034972,PROD-00007556,3,1728.97
OI-0000104915,ORD-00034972,PROD-00003567,2,1737.76
OI-0000104916,ORD-00034972,PROD-00002215,1,296.61
OI-0000104917,ORD-00034973,PROD-00001802,1,336.94
OI-0000104918,ORD-00034973,PROD-00000110,1,1643.75
OI-0000104919,ORD-00034973,PROD-00006544,1,1023.94
OI-0000104920,ORD-00034974,PROD-00000270,1,1303.7
OI-0000104921,ORD-00034974,PROD-00003863,3,1730.37
OI-0000104922,ORD-00034974,PROD-00003385,4,434.91
OI-0000104923,ORD-00034975,PROD-00004885,4,770.66
OI-0000104924,ORD-00034975,PROD-00001397,1,1930.7
OI-0000104925,ORD-00034975,PROD-00003775,1,1729.2
OI-0000104926,ORD-00034976,PROD-00007460,2,1429.86
OI-0000104927,ORD-00034976,PROD-00005678,4,877.73
OI-0000104928,ORD-00034976,PROD-00001618,4,423.67
OI-0000104929,ORD-00034977,PROD-00001999,5,937.32
OI-0000104930,ORD-00034977,PROD-00009777,3,614.17
OI-0000104931,ORD-00034977,PROD-00007255,2,1339.9
OI-0000104932,ORD-00034978,PROD-00005774,3,160.71
OI-0000104933,ORD-00034978,PROD-00008101,2,1681.01
OI-0000104934,ORD-00034978,PROD-00007259,2,1830.12
OI-0000104935,ORD-00034979,PROD-00008710,3,1162.19
OI-0000104936,ORD-00034979,PROD-00009831,2,1462.86
OI-0000104937,ORD-00034979,PROD-00001830,3,383.69
OI-0000104938,ORD-00034980,PROD-00007531,4,956.81
OI-0000104939,ORD-00034980,PROD-00000046,1,1633.73
OI-0000104940,ORD-00034980,PROD-00002965,1,681.25
OI-0000104941,ORD-00034981,PROD-00002598,2,161.77
OI-0000104942,ORD-00034981,PROD-00003933,1,450.56
OI-0000104943,ORD-00034981,PROD-00001979,1,367.26
OI-0000104944,ORD-00034982,PROD-00008201,2,1719.84
OI-0000104945,ORD-00034982,PROD-00007441,3,752.93
OI-0000104946,ORD-00034982,PROD-00001371,5,820.38
OI-0000104947,ORD-00034983,PROD-00009271,3,54.34
OI-0000104948,ORD-00034983,PROD-00004428,3,874.76
OI-0000104949,ORD-00034983,PROD-00000054,1,1149.85
OI-0000104950,ORD-00034984,PROD-00003289,3,1466.22
OI-0000104951,ORD-00034984,PROD-00003066,2,86.13
OI-0000104952,ORD-00034984,PROD-00001952,2,344.54
OI-0000104953,ORD-00034985,PROD-00009358,5,67.34
OI-0000104954,ORD-00034985,PROD-00009838,5,149.62
OI-0000104955,ORD-00034985,PROD-00005534,4,913.27
OI-0000104956,ORD-00034986,PROD-00009955,2,1416.42
OI-0000104957,ORD-00034986,PROD-00007666,1,863.77
OI-0000104958,ORD-00034986,PROD-00000971,3,1543.87
OI-0000104959,ORD-00034987,PROD-00005256,5,996.24
OI-0000104960,ORD-00034987,PROD-00009002,4,1041.8
OI-0000104961,ORD-00034987,PROD-00005138,2,732.58
OI-0000104962,ORD-00034988,PROD-00002754,2,761.57
OI-0000104963,ORD-00034988,PROD-00005675,4,758.96
OI-0000104964,ORD-00034988,PROD-00007108,5,1788.83
OI-0000104965,ORD-00034989,PROD-00006373,4,1867.96
OI-0000104966,ORD-00034989,PROD-00009046,3,1985.62
OI-0000104967,ORD-00034989,PROD-00004495,2,1248.34
OI-0000104968,ORD-00034990,PROD-00009920,3,1730.62
OI-0000104969,ORD-00034990,PROD-00006191,2,1810.59
OI-0000104970,ORD-00034990,PROD-00008282,1,930.65
OI-0000104971,ORD-00034991,PROD-00003832,4,674.0
OI-0000104972,ORD-00034991,PROD-00009553,5,1171.83
OI-0000104973,ORD-00034991,PROD-00008440,1,1542.35
OI-0000104974,ORD-00034992,PROD-00004032,1,65.81
OI-0000104975,ORD-00034992,PROD-00007010,1,1390.51
OI-0000104976,ORD-00034992,PROD-00000444,1,349.32
OI-0000104977,ORD-00034993,PROD-00002944,3,1416.88
OI-0000104978,ORD-00034993,PROD-00002658,3,17.89
OI-0000104979,ORD-00034993,PROD-00005466,1,1571.66
OI-0000104980,ORD-00034994,PROD-00008498,4,1509.11
OI-0000104981,ORD-00034994,PROD-00007288,1,505.79
OI-0000104982,ORD-00034994,PROD-00009553,3,169.83
OI-0000104983,ORD-00034995,PROD-00003024,2,1684.28
OI-0000104984,ORD-00034995,PROD-00008245,1,1485.0
OI-0000104985,ORD-00034995,PROD-00006125,1,1785.65
OI-0000104986,ORD-00034996,PROD-00000316,5,1445.02
OI-0000104987,ORD-00034996,PROD-00004294,1,809.72
OI-0000104988,ORD-00034996,PROD-00008261,5,1066.73
OI-0000104989,ORD-00034997,PROD-00001674,3,1445.45
OI-0000104990,ORD-00034997,PROD-00003819,4,1793.71
OI-0000104991,ORD-00034997,PROD-00006242,2,1704.27
OI-0000104992,ORD-00034998,PROD-00003849,5,5.53
OI-0000104993,ORD-00034998,PROD-00004473,4,1933.38
OI-0000104994,ORD-00034998,PROD-00006326,3,859.49
OI-0000104995,ORD-00034999,PROD-00008434,5,1566.74
OI-0000104996,ORD-00034999,PROD-00003608,4,970.12
OI-0000104997,ORD-00034999,PROD-00007578,1,214.88
OI-0000104998,ORD-00035000,PROD-00008913,4,1423.69
OI-0000104999,ORD-00035000,PROD-00004344,1,275.18
OI-0000105000,ORD-00035000,PROD-00008796,3,1802.6
OI-0000105001,ORD-00035001,PROD-00006560,4,221.2
OI-0000105002,ORD-00035001,PROD-00005185,3,1216.78
OI-0000105003,ORD-00035001,PROD-00007223,3,1658.8
OI-0000105004,ORD-00035002,PROD-00008763,4,1304.62
OI-0000105005,ORD-00035002,PROD-00003917,1,1403.62
OI-0000105006,ORD-00035002,PROD-00006471,4,560.01
OI-0000105007,ORD-00035003,PROD-00000121,4,1170.49
OI-0000105008,ORD-00035003,PROD-00001026,5,532.07
OI-0000105009,ORD-00035003,PROD-00001044,5,253.31
OI-0000105010,ORD-00035004,PROD-00008790,4,694.39
OI-0000105011,ORD-00035004,PROD-00005669,2,919.92
OI-0000105012,ORD-00035004,PROD-00009644,2,1027.67
OI-0000105013,ORD-00035005,PROD-00005769,3,246.82
OI-0000105014,ORD-00035005,PROD-00001862,3,1426.76
OI-0000105015,ORD-00035005,PROD-00007447,4,407.31
OI-0000105016,ORD-00035006,PROD-00003919,3,317.71
OI-0000105017,ORD-00035006,PROD-00002005,2,393.78
OI-0000105018,ORD-00035006,PROD-00005336,3,1617.66
OI-0000105019,ORD-00035007,PROD-00009204,4,1792.46
OI-0000105020,ORD-00035007,PROD-00006065,3,1772.92
OI-0000105021,ORD-00035007,PROD-00002230,4,1374.37
OI-0000105022,ORD-00035008,PROD-00006922,5,731.89
OI-0000105023,ORD-00035008,PROD-00006789,5,1399.26
OI-0000105024,ORD-00035008,PROD-00002791,2,932.15
OI-0000105025,ORD-00035009,PROD-00000755,3,1826.12
OI-0000105026,ORD-00035009,PROD-00004577,5,688.87
OI-0000105027,ORD-00035009,PROD-00008758,5,1976.71
OI-0000105028,ORD-00035010,PROD-00003110,4,1956.2
OI-0000105029,ORD-00035010,PROD-00007865,5,820.44
OI-0000105030,ORD-00035010,PROD-00005154,4,1377.65
OI-0000105031,ORD-00035011,PROD-00007119,4,1943.87
