product_id,warehouse_id,quantity,last_updated
PROD-00006754,WH-009,139,2026-04-06T13:19:21.417596
PROD-00009418,WH-008,226,2026-04-06T13:19:21.417600
PROD-00008969,WH-006,78,2026-04-06T13:19:21.417604
PROD-00003862,WH-005,430,2026-04-06T13:19:21.417608
PROD-00006710,WH-008,8,2026-04-06T13:19:21.417612
PROD-00009043,WH-004,386,2026-04-06T13:19:21.417616
PROD-00002168,WH-008,398,2026-04-06T13:19:21.417620
PROD-00009566,WH-008,158,2026-04-06T13:19:21.417624
PROD-00003464,WH-004,409,2026-04-06T13:19:21.417628
PROD-00002543,WH-008,91,2026-04-06T13:19:21.417632
PROD-00001437,WH-001,330,2026-04-06T13:19:21.417637
PROD-00006560,WH-004,223,2026-04-06T13:19:21.417641
PROD-00001809,WH-010,470,2026-04-06T13:19:21.417645
PROD-00009822,WH-009,123,2026-04-06T13:19:21.417649
PROD-00007458,WH-008,435,2026-04-06T13:19:21.417653
PROD-00004890,WH-004,435,2026-04-06T13:19:21.417657
PROD-00004264,WH-005,252,2026-04-06T13:19:21.417661
PROD-00003401,WH-003,417,2026-04-06T13:19:21.417665
PROD-00009553,WH-001,290,2026-04-06T13:19:21.417669
PROD-00003050,WH-010,454,2026-04-06T13:19:21.417672
PROD-00006079,WH-004,322,2026-04-06T13:19:21.417677
PROD-00004856,WH-006,97,2026-04-06T13:19:21.417681
PROD-00008334,WH-008,250,2026-04-06T13:19:21.417685
PROD-00004288,WH-002,337,2026-04-06T13:19:21.417689
PROD-00001713,WH-002,73,2026-04-06T13:19:21.417693
PROD-00002771,WH-004,469,2026-04-06T13:19:21.417697
PROD-00008518,WH-003,439,2026-04-06T13:19:21.417701
PROD-00005220,WH-010,250,2026-04-06T13:19:21.417705
PROD-00003263,WH-009,123,2026-04-06T13:19:21.417709
PROD-00005194,WH-001,432,2026-04-06T13:19:21.417713
PROD-00004387,WH-008,198,2026-04-06T13:19:21.417717
PROD-00007846,WH-010,41,2026-04-06T13:19:21.417721
PROD-00002779,WH-010,119,2026-04-06T13:19:21.417725
PROD-00008049,WH-007,29,2026-04-06T13:19:21.417729
PROD-00002046,WH-005,382,2026-04-06T13:19:21.417733
PROD-00007277,WH-008,363,2026-04-06T13:19:21.417737
PROD-00006960,WH-005,212,2026-04-06T13:19:21.417740
PROD-00000800,WH-010,85,2026-04-06T13:19:21.417745
PROD-00009327,WH-003,63,2026-04-06T13:19:21.417748
PROD-00007958,WH-005,413,2026-04-06T13:19:21.417752
PROD-00003868,WH-010,469,2026-04-06T13:19:21.417756
PROD-00006343,WH-004,166,2026-04-06T13:19:21.417760
PROD-00002906,WH-006,491,2026-04-06T13:19:21.417764
PROD-00006448,WH-008,160,2026-04-06T13:19:21.417768
PROD-00005090,WH-007,409,2026-04-06T13:19:21.417772
PROD-00008724,WH-010,104,2026-04-06T13:19:21.417777
PROD-00005028,WH-007,59,2026-04-06T13:19:21.417785
PROD-00008202,WH-006,437,2026-04-06T13:19:21.417789
PROD-00007939,WH-002,141,2026-04-06T13:19:21.417793
PROD-00009618,WH-004,452,2026-04-06T13:19:21.417797
PROD-00009751,WH-002,37,2026-04-06T13:19:21.417803
PROD-00001289,WH-008,66,2026-04-06T13:19:21.417807
PROD-00005103,WH-007,211,2026-04-06T13:19:21.417811
PROD-00006467,WH-005,327,2026-04-06T13:19:21.417814
PROD-00001255,WH-010,79,2026-04-06T13:19:21.417818
PROD-00000116,WH-004,316,2026-04-06T13:19:21.417822
PROD-00003337,WH-006,433,2026-04-06T13:19:21.417826
PROD-00009346,WH-007,491,2026-04-06T13:19:21.417830
PROD-00005988,WH-010,478,2026-04-06T13:19:21.417834
PROD-00009090,WH-005,479,2026-04-06T13:19:21.417838
PROD-00001860,WH-007,406,2026-04-06T13:19:21.417842
PROD-00000115,WH-004,167,2026-04-06T13:19:21.417846
PROD-00007417,WH-006,376,2026-04-06T13:19:21.417850
PROD-00006499,WH-008,421,2026-04-06T13:19:21.417857
PROD-00002175,WH-001,259,2026-04-06T13:19:21.417861
PROD-00003201,WH-008,341,2026-04-06T13:19:21.417865
PROD-00000381,WH-007,215,2026-04-06T13:19:21.417870
PROD-00006822,WH-007,185,2026-04-06T13:19:21.417874
PROD-00000970,WH-005,460,2026-04-06T13:19:21.417878
PROD-00003267,WH-010,94,2026-04-06T13:19:21.417882
PROD-00003012,WH-001,30,2026-04-06T13:19:21.417886
PROD-00001381,WH-004,132,2026-04-06T13:19:21.417890
PROD-00009253,WH-002,98,2026-04-06T13:19:21.417894
PROD-00009873,WH-008,463,2026-04-06T13:19:21.417898
PROD-00007255,WH-006,279,2026-04-06T13:19:21.417902
PROD-00005223,WH-006,136,2026-04-06T13:19:21.417906
PROD-00000549,WH-004,420,2026-04-06T13:19:21.417911
PROD-00003643,WH-004,255,2026-04-06T13:19:21.417915
PROD-00004711,WH-009,42,2026-04-06T13:19:21.417919
PROD-00002263,WH-010,422,2026-04-06T13:19:21.417923
PROD-00001672,WH-009,307,2026-04-06T13:19:21.417927
PROD-00001830,WH-004,306,2026-04-06T13:19:21.417930
PROD-00003672,WH-009,128,2026-04-06T13:19:21.417935
PROD-00009885,WH-010,101,2026-04-06T13:19:21.417939
PROD-00009997,WH-010,108,2026-04-06T13:19:21.417943
PROD-00006082,WH-001,468,2026-04-06T13:19:21.417947
PROD-00002407,WH-006,378,2026-04-06T13:19:21.417950
PROD-00007340,WH-007,118,2026-04-06T13:19:21.417955
PROD-00009922,WH-005,82,2026-04-06T13:19:21.417959
PROD-00000396,WH-006,39,2026-04-06T13:19:21.417963
PROD-00007527,WH-007,450,2026-04-06T13:19:21.417967
PROD-00006922,WH-004,440,2026-04-06T13:19:21.417970
PROD-00005318,WH-001,272,2026-04-06T13:19:21.417974
PROD-00006072,WH-009,377,2026-04-06T13:19:21.417978
PROD-00002224,WH-003,202,2026-04-06T13:19:21.417982
PROD-00002709,WH-008,489,2026-04-06T13:19:21.417986
PROD-00001594,WH-001,294,2026-04-06T13:19:21.417990
PROD-00006416,WH-004,223,2026-04-06T13:19:21.417994
PROD-00004903,WH-005,152,2026-04-06T13:19:21.417997
PROD-00001521,WH-010,245,2026-04-06T13:19:21.418001
PROD-00007275,WH-004,84,2026-04-06T13:19:21.418006
PROD-00008950,WH-003,70,2026-04-06T13:19:21.418010
PROD-00002578,WH-008,181,2026-04-06T13:19:21.418014
PROD-00003892,WH-009,383,2026-04-06T13:19:21.418018
PROD-00008506,WH-003,225,2026-04-06T13:19:21.418023
PROD-00002377,WH-006,88,2026-04-06T13:19:21.418028
PROD-00006909,WH-007,109,2026-04-06T13:19:21.418032
PROD-00001195,WH-002,441,2026-04-06T13:19:21.418037
PROD-00005006,WH-006,201,2026-04-06T13:19:21.418041
PROD-00005299,WH-001,114,2026-04-06T13:19:21.418045
PROD-00002849,WH-001,30,2026-04-06T13:19:21.418049
PROD-00006964,WH-005,236,2026-04-06T13:19:21.418052
PROD-00001432,WH-001,279,2026-04-06T13:19:21.418057
PROD-00004169,WH-004,267,2026-04-06T13:19:21.418061
PROD-00005717,WH-005,280,2026-04-06T13:19:21.418065
PROD-00009722,WH-010,387,2026-04-06T13:19:21.418068
PROD-00006945,WH-010,330,2026-04-06T13:19:21.418072
PROD-00001234,WH-009,404,2026-04-06T13:19:21.418076
PROD-00003322,WH-006,25,2026-04-06T13:19:21.418080
PROD-00005929,WH-001,385,2026-04-06T13:19:21.418085
PROD-00007670,WH-009,435,2026-04-06T13:19:21.418089
PROD-00004699,WH-006,44,2026-04-06T13:19:21.418094
PROD-00004034,WH-007,402,2026-04-06T13:19:21.418098
PROD-00003607,WH-005,306,2026-04-06T13:19:21.418101
PROD-00009026,WH-008,294,2026-04-06T13:19:21.418105
PROD-00000701,WH-001,128,2026-04-06T13:19:21.418109
PROD-00009211,WH-002,279,2026-04-06T13:19:21.418117
PROD-00009797,WH-010,429,2026-04-06T13:19:21.418121
PROD-00000303,WH-010,343,2026-04-06T13:19:21.418125
PROD-00000174,WH-006,180,2026-04-06T13:19:21.418129
PROD-00001216,WH-007,208,2026-04-06T13:19:21.418133
PROD-00008164,WH-003,322,2026-04-06T13:19:21.418137
PROD-00009926,WH-003,409,2026-04-06T13:19:21.418141
PROD-00001253,WH-009,199,2026-04-06T13:19:21.418144
PROD-00002776,WH-006,115,2026-04-06T13:19:21.418148
PROD-00006972,WH-010,51,2026-04-06T13:19:21.418152
PROD-00007034,WH-009,91,2026-04-06T13:19:21.418156
PROD-00005311,WH-004,17,2026-04-06T13:19:21.418160
PROD-00000400,WH-005,165,2026-04-06T13:19:21.418164
PROD-00006602,WH-010,434,2026-04-06T13:19:21.418168
PROD-00002688,WH-003,164,2026-04-06T13:19:21.418172
PROD-00005999,WH-005,156,2026-04-06T13:19:21.418176
PROD-00000015,WH-004,6,2026-04-06T13:19:21.418180
PROD-00007467,WH-008,222,2026-04-06T13:19:21.418184
PROD-00004590,WH-001,378,2026-04-06T13:19:21.418188
PROD-00008595,WH-010,57,2026-04-06T13:19:21.418193
PROD-00001970,WH-003,451,2026-04-06T13:19:21.418197
PROD-00001762,WH-007,258,2026-04-06T13:19:21.418201
PROD-00005954,WH-005,140,2026-04-06T13:19:21.418205
PROD-00000701,WH-008,243,2026-04-06T13:19:21.418209
PROD-00002379,WH-001,6,2026-04-06T13:19:21.418214
PROD-00009185,WH-010,36,2026-04-06T13:19:21.418218
PROD-00008639,WH-008,264,2026-04-06T13:19:21.418222
PROD-00005088,WH-010,15,2026-04-06T13:19:21.418226
PROD-00007177,WH-004,354,2026-04-06T13:19:21.418230
PROD-00004226,WH-004,204,2026-04-06T13:19:21.418235
PROD-00001205,WH-004,141,2026-04-06T13:19:21.418239
PROD-00009337,WH-010,212,2026-04-06T13:19:21.418243
PROD-00007091,WH-006,394,2026-04-06T13:19:21.418247
PROD-00009638,WH-006,362,2026-04-06T13:19:21.418251
PROD-00005284,WH-007,336,2026-04-06T13:19:21.418255
PROD-00006692,WH-010,68,2026-04-06T13:19:21.418259
PROD-00000381,WH-008,75,2026-04-06T13:19:21.418262
PROD-00002326,WH-004,324,2026-04-06T13:19:21.418266
PROD-00006401,WH-009,174,2026-04-06T13:19:21.418270
PROD-00001465,WH-004,93,2026-04-06T13:19:21.418274
PROD-00007872,WH-001,484,2026-04-06T13:19:21.418278
PROD-00001419,WH-005,219,2026-04-06T13:19:21.418282
PROD-00009895,WH-006,304,2026-04-06T13:19:21.418286
PROD-00003555,WH-001,286,2026-04-06T13:19:21.418289
PROD-00003310,WH-008,96,2026-04-06T13:19:21.418293
PROD-00009080,WH-002,206,2026-04-06T13:19:21.418297
PROD-00009168,WH-009,241,2026-04-06T13:19:21.418301
PROD-00004780,WH-004,320,2026-04-06T13:19:21.418305
PROD-00008438,WH-003,436,2026-04-06T13:19:21.418309
PROD-00008468,WH-008,388,2026-04-06T13:19:21.418314
PROD-00001508,WH-009,223,2026-04-06T13:19:21.418318
PROD-00003485,WH-008,178,2026-04-06T13:19:21.418322
PROD-00003773,WH-007,474,2026-04-06T13:19:21.418325
PROD-00000741,WH-007,305,2026-04-06T13:19:21.418329
PROD-00000168,WH-004,444,2026-04-06T13:19:21.418333
PROD-00006951,WH-009,239,2026-04-06T13:19:21.418337
PROD-00004487,WH-010,28,2026-04-06T13:19:21.418341
PROD-00003957,WH-010,219,2026-04-06T13:19:21.418345
PROD-00002372,WH-001,380,2026-04-06T13:19:21.418349
PROD-00009540,WH-004,250,2026-04-06T13:19:21.418353
PROD-00002115,WH-006,306,2026-04-06T13:19:21.418357
PROD-00008366,WH-003,171,2026-04-06T13:19:21.418360
PROD-00003823,WH-001,353,2026-04-06T13:19:21.418364
PROD-00003399,WH-010,56,2026-04-06T13:19:21.418368
PROD-00004530,WH-001,382,2026-04-06T13:19:21.418372
PROD-00007622,WH-002,96,2026-04-06T13:19:21.418376
PROD-00003427,WH-005,112,2026-04-06T13:19:21.418380
PROD-00009361,WH-005,380,2026-04-06T13:19:21.418385
PROD-00002619,WH-005,363,2026-04-06T13:19:21.418389
PROD-00003982,WH-007,312,2026-04-06T13:19:21.418393
PROD-00008034,WH-006,435,2026-04-06T13:19:21.418397
PROD-00003576,WH-002,139,2026-04-06T13:19:21.418401
PROD-00005969,WH-007,315,2026-04-06T13:19:21.418405
PROD-00005556,WH-008,256,2026-04-06T13:19:21.418409
PROD-00000610,WH-008,345,2026-04-06T13:19:21.418413
PROD-00003283,WH-009,278,2026-04-06T13:19:21.418417
PROD-00001863,WH-004,140,2026-04-06T13:19:21.418421
PROD-00008770,WH-005,36,2026-04-06T13:19:21.418425
PROD-00008966,WH-001,275,2026-04-06T13:19:21.418429
PROD-00006276,WH-009,434,2026-04-06T13:19:21.418433
PROD-00006213,WH-008,133,2026-04-06T13:19:21.418438
PROD-00005172,WH-009,134,2026-04-06T13:19:21.418442
PROD-00007354,WH-007,34,2026-04-06T13:19:21.418446
PROD-00006841,WH-009,326,2026-04-06T13:19:21.418450
PROD-00005192,WH-006,369,2026-04-06T13:19:21.418454
PROD-00000463,WH-009,183,2026-04-06T13:19:21.418458
PROD-00004789,WH-006,223,2026-04-06T13:19:21.418462
PROD-00004100,WH-006,250,2026-04-06T13:19:21.418467
PROD-00009035,WH-001,421,2026-04-06T13:19:21.418472
PROD-00008184,WH-004,224,2026-04-06T13:19:21.418477
PROD-00002685,WH-004,323,2026-04-06T13:19:21.418484
PROD-00002060,WH-002,182,2026-04-06T13:19:21.418489
PROD-00000923,WH-004,307,2026-04-06T13:19:21.418493
PROD-00004761,WH-007,182,2026-04-06T13:19:21.418497
PROD-00001176,WH-003,146,2026-04-06T13:19:21.418501
PROD-00001287,WH-001,283,2026-04-06T13:19:21.418505
PROD-00006844,WH-006,246,2026-04-06T13:19:21.418509
PROD-00009446,WH-009,255,2026-04-06T13:19:21.418513
PROD-00008498,WH-008,406,2026-04-06T13:19:21.418517
PROD-00009462,WH-006,396,2026-04-06T13:19:21.418520
PROD-00003499,WH-002,484,2026-04-06T13:19:21.418524
PROD-00007234,WH-004,290,2026-04-06T13:19:21.418528
PROD-00009411,WH-001,197,2026-04-06T13:19:21.418532
PROD-00007005,WH-005,72,2026-04-06T13:19:21.418536
PROD-00003852,WH-002,192,2026-04-06T13:19:21.418540
PROD-00007615,WH-010,454,2026-04-06T13:19:21.418544
PROD-00003462,WH-003,25,2026-04-06T13:19:21.418548
PROD-00008529,WH-006,43,2026-04-06T13:19:21.418552
PROD-00007296,WH-001,378,2026-04-06T13:19:21.418556
PROD-00007481,WH-005,455,2026-04-06T13:19:21.418560
PROD-00005181,WH-004,480,2026-04-06T13:19:21.418564
PROD-00007948,WH-007,131,2026-04-06T13:19:21.418568
PROD-00006038,WH-009,404,2026-04-06T13:19:21.418572
PROD-00006141,WH-007,152,2026-04-06T13:19:21.418575
PROD-00006160,WH-009,431,2026-04-06T13:19:21.418579
PROD-00002095,WH-009,363,2026-04-06T13:19:21.418583
PROD-00002011,WH-001,418,2026-04-06T13:19:21.418587
PROD-00004587,WH-007,227,2026-04-06T13:19:21.418591
PROD-00007047,WH-006,407,2026-04-06T13:19:21.418595
PROD-00000285,WH-005,80,2026-04-06T13:19:21.418599
PROD-00003161,WH-007,94,2026-04-06T13:19:21.418603
PROD-00000644,WH-009,26,2026-04-06T13:19:21.418607
PROD-00008051,WH-004,95,2026-04-06T13:19:21.418611
PROD-00001608,WH-006,329,2026-04-06T13:19:21.418614
PROD-00001661,WH-002,464,2026-04-06T13:19:21.418618
PROD-00007604,WH-004,133,2026-04-06T13:19:21.418622
PROD-00007270,WH-008,369,2026-04-06T13:19:21.418627
PROD-00003997,WH-004,247,2026-04-06T13:19:21.418631
PROD-00004684,WH-007,268,2026-04-06T13:19:21.418634
PROD-00000824,WH-009,249,2026-04-06T13:19:21.418638
PROD-00009511,WH-010,287,2026-04-06T13:19:21.418642
PROD-00008525,WH-008,473,2026-04-06T13:19:21.418647
PROD-00009574,WH-005,113,2026-04-06T13:19:21.418651
PROD-00002353,WH-002,270,2026-04-06T13:19:21.418654
PROD-00004424,WH-007,9,2026-04-06T13:19:21.418658
PROD-00005612,WH-010,334,2026-04-06T13:19:21.418662
PROD-00007582,WH-006,1,2026-04-06T13:19:21.418666
PROD-00006710,WH-005,59,2026-04-06T13:19:21.418670
PROD-00002064,WH-006,470,2026-04-06T13:19:21.418674
PROD-00009330,WH-009,297,2026-04-06T13:19:21.418677
PROD-00007575,WH-010,98,2026-04-06T13:19:21.418682
PROD-00008158,WH-001,206,2026-04-06T13:19:21.418687
PROD-00007468,WH-008,295,2026-04-06T13:19:21.418690
PROD-00009173,WH-001,337,2026-04-06T13:19:21.418695
PROD-00000681,WH-003,32,2026-04-06T13:19:21.418699
PROD-00007274,WH-006,350,2026-04-06T13:19:21.418703
PROD-00000435,WH-003,343,2026-04-06T13:19:21.418707
PROD-00006176,WH-005,231,2026-04-06T13:19:21.418711
PROD-00009098,WH-009,113,2026-04-06T13:19:21.418714
PROD-00002627,WH-004,206,2026-04-06T13:19:21.418719
PROD-00001203,WH-002,370,2026-04-06T13:19:21.418723
PROD-00007423,WH-007,226,2026-04-06T13:19:21.418727
PROD-00008587,WH-002,443,2026-04-06T13:19:21.418730
PROD-00000480,WH-002,402,2026-04-06T13:19:21.418735
PROD-00002319,WH-008,139,2026-04-06T13:19:21.418739
PROD-00005693,WH-005,422,2026-04-06T13:19:21.418742
PROD-00004666,WH-005,174,2026-04-06T13:19:21.418750
PROD-00006286,WH-010,126,2026-04-06T13:19:21.418754
PROD-00002998,WH-010,197,2026-04-06T13:19:21.418758
PROD-00007780,WH-006,137,2026-04-06T13:19:21.418762
PROD-00006260,WH-008,432,2026-04-06T13:19:21.418766
PROD-00006654,WH-006,64,2026-04-06T13:19:21.418770
PROD-00002934,WH-005,116,2026-04-06T13:19:21.418774
PROD-00008212,WH-008,225,2026-04-06T13:19:21.418778
PROD-00006001,WH-008,412,2026-04-06T13:19:21.418782
PROD-00003786,WH-006,97,2026-04-06T13:19:21.418786
PROD-00008666,WH-007,205,2026-04-06T13:19:21.418790
PROD-00006080,WH-002,5,2026-04-06T13:19:21.418795
PROD-00003637,WH-010,416,2026-04-06T13:19:21.418799
PROD-00000238,WH-006,228,2026-04-06T13:19:21.418803
PROD-00005167,WH-003,479,2026-04-06T13:19:21.418807
PROD-00007021,WH-006,36,2026-04-06T13:19:21.418812
PROD-00007214,WH-003,259,2026-04-06T13:19:21.418815
PROD-00008214,WH-003,292,2026-04-06T13:19:21.418819
PROD-00007884,WH-006,296,2026-04-06T13:19:21.418823
PROD-00009615,WH-009,108,2026-04-06T13:19:21.418827
PROD-00009086,WH-002,49,2026-04-06T13:19:21.418831
PROD-00000840,WH-004,211,2026-04-06T13:19:21.418835
PROD-00007400,WH-005,434,2026-04-06T13:19:21.418839
PROD-00005996,WH-001,18,2026-04-06T13:19:21.418843
PROD-00003108,WH-003,349,2026-04-06T13:19:21.418847
PROD-00002342,WH-008,340,2026-04-06T13:19:21.418851
PROD-00004140,WH-001,193,2026-04-06T13:19:21.418858
PROD-00006103,WH-001,319,2026-04-06T13:19:21.418862
PROD-00004938,WH-002,379,2026-04-06T13:19:21.418866
PROD-00009021,WH-002,362,2026-04-06T13:19:21.418870
PROD-00008255,WH-009,55,2026-04-06T13:19:21.418874
PROD-00000939,WH-007,347,2026-04-06T13:19:21.418878
PROD-00004134,WH-002,261,2026-04-06T13:19:21.418882
PROD-00009386,WH-010,280,2026-04-06T13:19:21.418886
PROD-00000818,WH-001,363,2026-04-06T13:19:21.418890
PROD-00009416,WH-007,159,2026-04-06T13:19:21.418894
PROD-00009794,WH-001,327,2026-04-06T13:19:21.418898
PROD-00008517,WH-005,193,2026-04-06T13:19:21.418902
PROD-00003322,WH-003,324,2026-04-06T13:19:21.418906
PROD-00006217,WH-005,262,2026-04-06T13:19:21.418910
PROD-00002025,WH-004,36,2026-04-06T13:19:21.418915
PROD-00004794,WH-004,429,2026-04-06T13:19:21.418919
PROD-00004267,WH-004,299,2026-04-06T13:19:21.418923
PROD-00003247,WH-001,87,2026-04-06T13:19:21.418927
PROD-00005475,WH-010,281,2026-04-06T13:19:21.418931
PROD-00001063,WH-004,258,2026-04-06T13:19:21.418935
PROD-00000728,WH-010,382,2026-04-06T13:19:21.418939
PROD-00000089,WH-001,241,2026-04-06T13:19:21.418943
PROD-00009247,WH-008,121,2026-04-06T13:19:21.418947
PROD-00006754,WH-003,167,2026-04-06T13:19:21.418951
PROD-00008044,WH-008,184,2026-04-06T13:19:21.418955
PROD-00000494,WH-004,120,2026-04-06T13:19:21.418959
PROD-00007821,WH-009,312,2026-04-06T13:19:21.418963
PROD-00002661,WH-007,64,2026-04-06T13:19:21.418967
PROD-00008859,WH-010,86,2026-04-06T13:19:21.418971
PROD-00001568,WH-004,138,2026-04-06T13:19:21.418975
PROD-00009607,WH-008,203,2026-04-06T13:19:21.418980
PROD-00000519,WH-010,83,2026-04-06T13:19:21.418984
PROD-00004768,WH-003,492,2026-04-06T13:19:21.418987
PROD-00002757,WH-010,218,2026-04-06T13:19:21.418991
PROD-00003307,WH-003,402,2026-04-06T13:19:21.418995
PROD-00007308,WH-005,102,2026-04-06T13:19:21.418999
PROD-00002923,WH-007,406,2026-04-06T13:19:21.419003
PROD-00001419,WH-008,20,2026-04-06T13:19:21.419007
PROD-00000314,WH-007,52,2026-04-06T13:19:21.419011
PROD-00007103,WH-010,400,2026-04-06T13:19:21.419016
PROD-00009040,WH-007,319,2026-04-06T13:19:21.419020
PROD-00003840,WH-008,224,2026-04-06T13:19:21.419024
PROD-00003346,WH-002,54,2026-04-06T13:19:21.419028
PROD-00000824,WH-003,404,2026-04-06T13:19:21.419032
PROD-00006976,WH-010,396,2026-04-06T13:19:21.419036
PROD-00002975,WH-008,381,2026-04-06T13:19:21.419040
PROD-00007855,WH-004,207,2026-04-06T13:19:21.419045
PROD-00007359,WH-002,474,2026-04-06T13:19:21.419049
PROD-00003255,WH-001,22,2026-04-06T13:19:21.419053
PROD-00008608,WH-001,166,2026-04-06T13:19:21.419057
PROD-00009260,WH-004,121,2026-04-06T13:19:21.419061
PROD-00001973,WH-006,170,2026-04-06T13:19:21.419065
PROD-00006246,WH-010,276,2026-04-06T13:19:21.419069
PROD-00001133,WH-009,435,2026-04-06T13:19:21.419074
PROD-00008286,WH-003,425,2026-04-06T13:19:21.419078
PROD-00003592,WH-007,314,2026-04-06T13:19:21.419083
PROD-00005865,WH-004,385,2026-04-06T13:19:21.419087
PROD-00004552,WH-010,411,2026-04-06T13:19:21.419091
PROD-00009405,WH-004,65,2026-04-06T13:19:21.419095
PROD-00008724,WH-001,231,2026-04-06T13:19:21.419099
PROD-00001373,WH-008,330,2026-04-06T13:19:21.419103
PROD-00003483,WH-006,426,2026-04-06T13:19:21.419107
PROD-00002949,WH-002,112,2026-04-06T13:19:21.419111
PROD-00002191,WH-004,260,2026-04-06T13:19:21.419115
PROD-00000646,WH-005,249,2026-04-06T13:19:21.419120
PROD-00004482,WH-003,288,2026-04-06T13:19:21.419124
PROD-00001749,WH-003,271,2026-04-06T13:19:21.419128
PROD-00008580,WH-004,50,2026-04-06T13:19:21.419132
PROD-00001840,WH-006,439,2026-04-06T13:19:21.419136
PROD-00003426,WH-010,364,2026-04-06T13:19:21.419139
PROD-00008840,WH-004,452,2026-04-06T13:19:21.419143
PROD-00006788,WH-009,15,2026-04-06T13:19:21.419154
PROD-00001364,WH-005,390,2026-04-06T13:19:21.419158
PROD-00002714,WH-004,289,2026-04-06T13:19:21.419162
PROD-00006007,WH-009,288,2026-04-06T13:19:21.419166
PROD-00002717,WH-007,185,2026-04-06T13:19:21.419170
PROD-00003345,WH-001,228,2026-04-06T13:19:21.419175
PROD-00001658,WH-002,77,2026-04-06T13:19:21.419179
PROD-00001108,WH-002,13,2026-04-06T13:19:21.419183
PROD-00008336,WH-009,175,2026-04-06T13:19:21.419187
PROD-00007489,WH-001,314,2026-04-06T13:19:21.419191
PROD-00001271,WH-003,463,2026-04-06T13:19:21.419195
PROD-00002489,WH-004,220,2026-04-06T13:19:21.419199
PROD-00000164,WH-006,319,2026-04-06T13:19:21.419203
PROD-00003497,WH-006,272,2026-04-06T13:19:21.419207
PROD-00002868,WH-004,60,2026-04-06T13:19:21.419211
PROD-00009363,WH-004,168,2026-04-06T13:19:21.419214
PROD-00004771,WH-009,434,2026-04-06T13:19:21.419218
PROD-00008146,WH-006,94,2026-04-06T13:19:21.419223
PROD-00003957,WH-002,175,2026-04-06T13:19:21.419227
PROD-00001631,WH-002,396,2026-04-06T13:19:21.419231
PROD-00009397,WH-006,122,2026-04-06T13:19:21.419235
PROD-00009382,WH-007,444,2026-04-06T13:19:21.419239
PROD-00006066,WH-001,91,2026-04-06T13:19:21.419243
PROD-00005794,WH-003,33,2026-04-06T13:19:21.419247
PROD-00007738,WH-010,174,2026-04-06T13:19:21.419251
PROD-00001525,WH-008,485,2026-04-06T13:19:21.419255
PROD-00004227,WH-003,420,2026-04-06T13:19:21.419259
PROD-00008960,WH-008,307,2026-04-06T13:19:21.419264
PROD-00009448,WH-007,59,2026-04-06T13:19:21.419268
PROD-00002600,WH-010,72,2026-04-06T13:19:21.419272
PROD-00000922,WH-004,238,2026-04-06T13:19:21.419275
PROD-00002859,WH-010,146,2026-04-06T13:19:21.419280
PROD-00007868,WH-004,280,2026-04-06T13:19:21.419284
PROD-00009718,WH-005,109,2026-04-06T13:19:21.419288
PROD-00007329,WH-010,336,2026-04-06T13:19:21.419292
PROD-00007897,WH-007,278,2026-04-06T13:19:21.419296
PROD-00000724,WH-003,320,2026-04-06T13:19:21.419300
PROD-00007891,WH-002,375,2026-04-06T13:19:21.419304
PROD-00009005,WH-001,297,2026-04-06T13:19:21.419308
PROD-00008921,WH-005,336,2026-04-06T13:19:21.419312
PROD-00003720,WH-002,165,2026-04-06T13:19:21.419316
PROD-00005252,WH-001,345,2026-04-06T13:19:21.419321
PROD-00000176,WH-005,127,2026-04-06T13:19:21.419325
PROD-00000562,WH-010,475,2026-04-06T13:19:21.419329
PROD-00007898,WH-004,243,2026-04-06T13:19:21.419334
PROD-00004846,WH-001,195,2026-04-06T13:19:21.419338
PROD-00002456,WH-002,416,2026-04-06T13:19:21.419342
PROD-00006300,WH-006,1,2026-04-06T13:19:21.419345
PROD-00009422,WH-001,374,2026-04-06T13:19:21.419349
PROD-00005695,WH-010,126,2026-04-06T13:19:21.419353
PROD-00009643,WH-009,129,2026-04-06T13:19:21.419357
PROD-00008752,WH-008,180,2026-04-06T13:19:21.419362
PROD-00003151,WH-005,447,2026-04-06T13:19:21.419366
PROD-00003775,WH-007,86,2026-04-06T13:19:21.419370
PROD-00007384,WH-004,185,2026-04-06T13:19:21.419374
PROD-00000313,WH-002,250,2026-04-06T13:19:21.419378
PROD-00000754,WH-005,470,2026-04-06T13:19:21.419382
PROD-00000972,WH-010,322,2026-04-06T13:19:21.419387
PROD-00001669,WH-007,141,2026-04-06T13:19:21.419391
PROD-00008735,WH-003,281,2026-04-06T13:19:21.419399
PROD-00003430,WH-001,399,2026-04-06T13:19:21.419404
PROD-00001352,WH-008,240,2026-04-06T13:19:21.419408
PROD-00000178,WH-007,419,2026-04-06T13:19:21.419412
PROD-00004845,WH-002,104,2026-04-06T13:19:21.419416
PROD-00008355,WH-005,212,2026-04-06T13:19:21.419419
PROD-00001242,WH-010,135,2026-04-06T13:19:21.419423
PROD-00001606,WH-007,474,2026-04-06T13:19:21.419427
PROD-00008685,WH-008,52,2026-04-06T13:19:21.419431
PROD-00005796,WH-007,421,2026-04-06T13:19:21.419436
PROD-00009739,WH-007,357,2026-04-06T13:19:21.419440
PROD-00004660,WH-009,185,2026-04-06T13:19:21.419444
